time,tag,tr,flag,tell
2024-11-03 17:55:07.614899,click,,,f2
2024-11-03 17:55:07.695822,ct,0.717409,correct comission,f2
2024-11-03 17:55:08.365115,click,,,f2
2024-11-03 17:55:08.500464,ct,0.669293,correct comission,f2
2024-11-03 17:55:09.136178,click,,,f2
2024-11-03 17:55:09.302001,ct,0.635714,correct comission,f2
2024-11-03 17:55:09.945722,click,,,f4
2024-11-03 17:55:10.101330,mt,0.643721,comission error,f4
2024-11-03 17:55:10.904588,ct,,omission error,f6
2024-11-03 17:55:11.552194,click,,,f2
2024-11-03 17:55:11.707577,ct,0.647606,correct comission,f2
2024-11-03 17:55:12.139716,click,,,f3
2024-11-03 17:55:12.507005,ct,0.432139,correct comission,f3
2024-11-03 17:55:12.834841,click,,,f3
2024-11-03 17:55:13.311506,ct,0.327836,correct comission,f3
2024-11-03 17:55:14.169112,click,,,f2
2024-11-03 17:55:14.114529,ct,0.857606,correct comission,f2
2024-11-03 17:55:14.816082,click,,,f2
2024-11-03 17:55:14.934482,ct,0.701553,correct comission,f2
2024-11-03 17:55:15.790721,click,,,f2
2024-11-03 17:55:15.737063,ct,0.856239,correct comission,f2
2024-11-03 17:55:16.508303,click,,,f2
2024-11-03 17:55:16.544149,ct,0.77124,correct comission,f2
2024-11-03 17:55:17.488034,click,,,f4
2024-11-03 17:55:17.349953,mt,0.943885,comission error,f4
2024-11-03 17:55:18.154840,ct,,omission error,f6
2024-11-03 17:55:18.701217,click,,,f3
2024-11-03 17:55:18.963011,ct,0.546377,correct comission,f3
2024-11-03 17:55:20.018669,click,,,f2
2024-11-03 17:55:19.771112,ct,1.055658,correct comission,f2
2024-11-03 17:55:20.575667,ct,,omission error,f6
2024-11-03 17:55:21.276803,click,,,f2
2024-11-03 17:55:21.376079,ct,0.701136,correct comission,f2
2024-11-03 17:55:22.130167,click,,,f2
2024-11-03 17:55:22.191134,ct,0.754088,correct comission,f2
2024-11-03 17:55:22.955252,click,,,f4
2024-11-03 17:55:22.993288,mt,0.764118,comission error,f4
2024-11-03 17:55:23.803974,ct,,omission error,f6
2024-11-03 17:55:24.493252,click,,,f2
2024-11-03 17:55:24.608064,ct,0.689278,correct comission,f2
2024-11-03 17:55:25.117767,click,,,f3
2024-11-03 17:55:25.420502,ct,0.509703,correct comission,f3
2024-11-03 17:55:25.932083,click,,,f3
2024-11-03 17:55:26.223744,ct,0.511581,correct comission,f3
2024-11-03 17:55:26.833007,click,,,f2
2024-11-03 17:55:27.027154,ct,0.609263,correct comission,f2
2024-11-03 17:55:27.524353,click,,,f3
2024-11-03 17:55:27.831396,ct,0.497199,correct comission,f3
2024-11-03 17:55:28.507363,click,,,f2
2024-11-03 17:55:28.631215,ct,0.675967,correct comission,f2
2024-11-03 17:55:29.279478,click,,,f2
2024-11-03 17:55:29.438588,ct,0.648263,correct comission,f2
2024-11-03 17:55:30.157500,click,,,f2
2024-11-03 17:55:30.239810,ct,0.718912,correct comission,f2
2024-11-03 17:55:30.949647,click,,,f2
2024-11-03 17:55:31.044835,ct,0.709837,correct comission,f2
2024-11-03 17:55:31.681294,click,,,f2
2024-11-03 17:55:31.847915,ct,0.636459,correct comission,f2
2024-11-03 17:55:32.502379,click,,,f2
2024-11-03 17:55:32.645480,ct,0.654464,correct comission,f2
2024-11-03 17:55:33.241742,click,,,f2
2024-11-03 17:55:33.447754,ct,0.596262,correct comission,f2
2024-11-03 17:55:34.274171,click,,,f2
2024-11-03 17:55:34.250228,ct,0.826417,correct comission,f2
2024-11-03 17:55:34.896711,click,,,f4
2024-11-03 17:55:35.050287,mt,0.646483,comission error,f4
2024-11-03 17:55:35.858301,ct,,omission error,f6
2024-11-03 17:55:36.493042,click,,,f4
2024-11-03 17:55:36.661173,mt,0.634741,comission error,f4
2024-11-03 17:55:37.142933,click,,,f3
2024-11-03 17:55:37.465307,ct,0.48176,correct comission,f3
2024-11-03 17:55:38.112177,click,,,f2
2024-11-03 17:55:38.269627,ct,0.64687,correct comission,f2
2024-11-03 17:55:38.993038,click,,,f2
2024-11-03 17:55:39.075118,ct,0.723411,correct comission,f2
2024-11-03 17:55:39.603968,click,,,f3
2024-11-03 17:55:39.892754,ct,0.52885,correct comission,f3
2024-11-03 17:55:40.358648,click,,,f3
2024-11-03 17:55:40.702265,ct,0.465894,correct comission,f3
2024-11-03 17:55:41.492630,click,,,f2
2024-11-03 17:55:41.509048,ct,0.790365,correct comission,f2
2024-11-03 17:55:42.244782,click,,,f2
2024-11-03 17:55:42.314165,ct,0.735734,correct comission,f2
2024-11-03 17:55:43.136796,click,,,f2
2024-11-03 17:55:43.134942,ct,0.822631,correct comission,f2
2024-11-03 17:55:43.931202,click,,,f4
2024-11-03 17:55:43.936163,mt,0.79626,comission error,f4
2024-11-03 17:55:44.526346,click,,,f2
2024-11-03 17:55:44.749053,ct,0.590183,correct comission,f2
2024-11-03 17:55:45.548291,ct,,omission error,f6
2024-11-03 17:55:46.446570,click,,,f2
2024-11-03 17:55:46.359415,ct,0.898279,correct comission,f2
2024-11-03 17:55:47.125398,click,,,f2
2024-11-03 17:55:47.160468,ct,0.765983,correct comission,f2
2024-11-03 17:55:47.846254,click,,,f2
2024-11-03 17:55:47.967092,ct,0.685786,correct comission,f2
2024-11-03 17:55:48.840181,click,,,f2
2024-11-03 17:55:48.775340,ct,0.873089,correct comission,f2
2024-11-03 17:55:49.414872,click,,,f2
2024-11-03 17:55:49.582380,ct,0.639532,correct comission,f2
2024-11-03 17:55:50.083342,click,,,f3
2024-11-03 17:55:50.388510,ct,0.500962,correct comission,f3
2024-11-03 17:55:50.993370,click,,,f2
2024-11-03 17:55:51.191894,ct,0.60486,correct comission,f2
2024-11-03 17:55:51.904305,click,,,f4
2024-11-03 17:55:52.002612,mt,0.712411,comission error,f4
2024-11-03 17:55:52.552226,click,,,f3
2024-11-03 17:55:52.807163,ct,0.549614,correct comission,f3
2024-11-03 17:55:53.607816,ct,,omission error,f6
2024-11-03 17:55:53.966962,click,,,f3
2024-11-03 17:55:54.409070,ct,0.359146,correct comission,f3
2024-11-03 17:55:54.739720,click,,,f3
2024-11-03 17:55:55.212441,ct,0.33065,correct comission,f3
2024-11-03 17:55:56.163936,click,,,f2
2024-11-03 17:55:56.011133,ct,0.951495,correct comission,f2
2024-11-03 17:55:56.977004,click,,,f2
2024-11-03 17:55:56.818521,ct,0.965871,correct comission,f2
2024-11-03 17:55:57.616749,ct,,omission error,f6
2024-11-03 17:55:58.177910,click,,,f2
2024-11-03 17:55:58.419408,ct,0.561161,correct comission,f2
2024-11-03 17:55:59.106956,click,,,f2
2024-11-03 17:55:59.221518,ct,0.687548,correct comission,f2
2024-11-03 17:56:00.176617,click,,resting,f1
2024-11-03 17:56:00.028437,g/,,resting,f1
2024-11-03 17:56:00.834004,g/,,resting,f1
2024-11-03 17:56:01.637368,g/,,resting,f1
2024-11-03 17:56:02.442763,g/,,resting,f1
2024-11-03 17:56:03.241120,g/,,resting,f1
2024-11-03 17:56:04.037621,g/,,resting,f1
2024-11-03 17:56:04.839285,g/,,resting,f1
2024-11-03 17:56:05.641332,g/,,resting,f1
2024-11-03 17:56:06.445030,g/,,resting,f1
2024-11-03 17:56:07.248467,g/,,resting,f1
2024-11-03 17:56:08.055313,g/,,resting,f1
2024-11-03 17:56:08.865066,g/,,resting,f1
2024-11-03 17:56:09.663731,g/,,resting,f1
2024-11-03 17:56:10.471550,g/,,resting,f1
2024-11-03 17:56:11.273107,g/,,resting,f1
2024-11-03 17:56:12.082440,g/,,resting,f1
2024-11-03 17:56:12.890108,g/,,resting,f1
2024-11-03 17:56:13.692866,g/,,resting,f1
2024-11-03 17:56:14.503015,g/,,resting,f1
2024-11-03 17:56:15.309371,g/,,resting,f1
2024-11-03 17:56:16.110182,g/,,resting,f1
2024-11-03 17:56:16.911548,g/,,resting,f1
2024-11-03 17:56:17.719164,g/,,resting,f1
2024-11-03 17:56:18.521399,g/,,resting,f1
2024-11-03 17:56:19.323365,g/,,resting,f1
2024-11-03 17:56:20.125212,g/,,resting,f1
2024-11-03 17:56:20.935595,g/,,resting,f1
2024-11-03 17:56:21.738348,g/,,resting,f1
2024-11-03 17:56:22.543222,g/,,resting,f1
2024-11-03 17:56:23.341599,g/,,resting,f1
2024-11-03 17:56:24.145935,g/,,resting,f1
2024-11-03 17:56:24.949213,g/,,resting,f1
2024-11-03 17:56:25.752698,g/,,resting,f1
2024-11-03 17:56:26.557385,g/,,resting,f1
2024-11-03 17:56:27.359552,g/,,resting,f1
2024-11-03 17:56:28.159001,g/,,resting,f1
2024-11-03 17:56:28.962553,g/,,resting,f1
2024-11-03 17:56:29.762047,g/,,resting,f1
2024-11-03 17:56:30.565460,g/,,resting,f1
2024-11-03 17:56:31.369389,g/,,resting,f1
2024-11-03 17:56:32.170058,g/,,resting,f1
2024-11-03 17:56:32.981510,g/,,resting,f1
2024-11-03 17:56:33.779412,g/,,resting,f1
2024-11-03 17:56:34.592312,g/,,resting,f1
2024-11-03 17:56:35.401631,g/,,resting,f1
2024-11-03 17:56:36.206836,g/,,resting,f1
2024-11-03 17:56:37.011278,g/,,resting,f1
2024-11-03 17:56:37.810795,g/,,resting,f1
2024-11-03 17:56:38.628187,g/,,resting,f1
2024-11-03 17:56:39.429377,g/,,resting,f1
2024-11-03 17:56:40.237134,g/,,resting,f1
2024-11-03 17:56:41.042496,g/,,resting,f1
2024-11-03 17:56:41.852690,g/,,resting,f1
2024-11-03 17:56:42.661496,g/,,resting,f1
2024-11-03 17:56:43.470881,g/,,resting,f1
2024-11-03 17:56:44.274201,g/,,resting,f1
2024-11-03 17:56:45.071669,g/,,resting,f1
2024-11-03 17:56:45.879911,g/,,resting,f1
2024-11-03 17:56:46.678405,g/,,resting,f1
2024-11-03 17:56:47.485950,g/,,resting,f1
2024-11-03 17:56:48.288044,g/,,resting,f1
2024-11-03 17:56:49.098915,g/,,resting,f1
2024-11-03 17:56:49.901669,g/,,resting,f1
2024-11-03 17:56:50.699279,g/,,resting,f1
2024-11-03 17:56:51.497794,g/,,resting,f1
2024-11-03 17:56:52.301416,g/,,resting,f1
2024-11-03 17:56:53.101227,g/,,resting,f1
2024-11-03 17:56:53.897367,g/,,resting,f1
2024-11-03 17:56:54.704471,g/,,resting,f1
2024-11-03 17:56:55.503608,g/,,resting,f1
2024-11-03 17:56:56.311583,ct,,resting,f11
2024-11-03 17:56:57.372464,click,,,f2
2024-11-03 17:56:57.121426,ct,1.060881,correct comission,f2
2024-11-03 17:56:57.843977,click,,,f2
2024-11-03 17:56:57.931205,ct,0.722551,correct comission,f2
2024-11-03 17:56:58.585823,click,,,f4
2024-11-03 17:56:58.736000,mt,0.654618,comission error,f4
2024-11-03 17:56:59.548628,ct,,omission error,f6
2024-11-03 17:57:00.174065,click,,,f2
2024-11-03 17:57:00.352489,ct,0.625437,correct comission,f2
2024-11-03 17:57:00.878778,click,,,f3
2024-11-03 17:57:01.163942,ct,0.526289,correct comission,f3
2024-11-03 17:57:01.684669,click,,,f3
2024-11-03 17:57:01.980523,ct,0.520727,correct comission,f3
2024-11-03 17:57:02.878883,click,,,f2
2024-11-03 17:57:02.792130,ct,0.89836,correct comission,f2
2024-11-03 17:57:03.424334,click,,,f2
2024-11-03 17:57:03.597083,ct,0.632204,correct comission,f2
2024-11-03 17:57:04.415854,click,,,f2
2024-11-03 17:57:04.401910,ct,0.818771,correct comission,f2
2024-11-03 17:57:05.104233,click,,,f2
2024-11-03 17:57:05.208853,ct,0.702323,correct comission,f2
2024-11-03 17:57:05.739615,click,,,f3
2024-11-03 17:57:06.007796,ct,0.530762,correct comission,f3
2024-11-03 17:57:06.577221,click,,,f2
2024-11-03 17:57:06.812516,ct,0.569425,correct comission,f2
2024-11-03 17:57:07.521476,click,,,f2
2024-11-03 17:57:07.613788,ct,0.70896,correct comission,f2
2024-11-03 17:57:08.208623,click,,,f2
2024-11-03 17:57:08.412214,ct,0.594835,correct comission,f2
2024-11-03 17:57:08.993569,click,,,f4
2024-11-03 17:57:09.213406,mt,0.581355,comission error,f4
2024-11-03 17:57:09.807117,click,,,f2
2024-11-03 17:57:10.014778,ct,0.593711,correct comission,f2
2024-11-03 17:57:10.815545,ct,,omission error,f6
2024-11-03 17:57:11.427903,click,,,f2
2024-11-03 17:57:11.615513,ct,0.612358,correct comission,f2
2024-11-03 17:57:12.083116,click,,,f3
2024-11-03 17:57:12.422586,ct,0.467603,correct comission,f3
2024-11-03 17:57:12.788671,click,,,f4
2024-11-03 17:57:13.233570,mt,0.366085,comission error,f4
2024-11-03 17:57:13.632799,click,,,f3
2024-11-03 17:57:14.040893,ct,0.399229,correct comission,f3
2024-11-03 17:57:14.653524,click,,,f2
2024-11-03 17:57:14.853234,ct,0.612631,correct comission,f2
2024-11-03 17:57:15.515078,click,,,f2
2024-11-03 17:57:15.663176,ct,0.661844,correct comission,f2
2024-11-03 17:57:16.400918,click,,,f2
2024-11-03 17:57:16.472469,ct,0.737742,correct comission,f2
2024-11-03 17:57:17.188003,click,,,f2
2024-11-03 17:57:17.277685,ct,0.715534,correct comission,f2
2024-11-03 17:57:18.006289,click,,,f2
2024-11-03 17:57:18.082866,ct,0.728604,correct comission,f2
2024-11-03 17:57:18.717663,click,,,f2
2024-11-03 17:57:18.887409,ct,0.634797,correct comission,f2
2024-11-03 17:57:19.729627,click,,,f2
2024-11-03 17:57:19.685901,ct,0.842218,correct comission,f2
2024-11-03 17:57:20.370010,click,,,f2
2024-11-03 17:57:20.486085,ct,0.684109,correct comission,f2
2024-11-03 17:57:21.005088,click,,,f3
2024-11-03 17:57:21.288236,ct,0.519003,correct comission,f3
2024-11-03 17:57:22.016581,click,,,f2
2024-11-03 17:57:22.089221,ct,0.728345,correct comission,f2
2024-11-03 17:57:22.732319,click,,,f2
2024-11-03 17:57:22.888278,ct,0.643098,correct comission,f2
2024-11-03 17:57:23.362551,click,,,f3
2024-11-03 17:57:23.691762,ct,0.474273,correct comission,f3
2024-11-03 17:57:24.340037,click,,,f4
2024-11-03 17:57:24.497282,mt,0.648275,comission error,f4
2024-11-03 17:57:25.303802,ct,,omission error,f6
2024-11-03 17:57:26.001080,click,,,f2
2024-11-03 17:57:26.103589,ct,0.697278,correct comission,f2
2024-11-03 17:57:26.655550,click,,,f3
2024-11-03 17:57:26.921362,ct,0.551961,correct comission,f3
2024-11-03 17:57:27.552967,click,,,f2
2024-11-03 17:57:27.719659,ct,0.631605,correct comission,f2
2024-11-03 17:57:28.263212,click,,,f3
2024-11-03 17:57:28.530787,ct,0.543553,correct comission,f3
2024-11-03 17:57:29.093367,click,,,f2
2024-11-03 17:57:29.344712,ct,0.56258,correct comission,f2
2024-11-03 17:57:29.855824,click,,,f3
2024-11-03 17:57:30.162348,ct,0.511112,correct comission,f3
2024-11-03 17:57:30.735253,click,,,f2
2024-11-03 17:57:30.966059,ct,0.572905,correct comission,f2
2024-11-03 17:57:31.584073,click,,,f2
2024-11-03 17:57:31.784549,ct,0.618014,correct comission,f2
2024-11-03 17:57:32.483174,click,,,f2
2024-11-03 17:57:32.587413,ct,0.698625,correct comission,f2
2024-11-03 17:57:33.262671,click,,,f4
2024-11-03 17:57:33.385575,mt,0.675258,comission error,f4
2024-11-03 17:57:34.194642,ct,,omission error,f6
2024-11-03 17:57:34.870328,click,,,f2
2024-11-03 17:57:34.995410,ct,0.675686,correct comission,f2
2024-11-03 17:57:35.553025,click,,,f3
2024-11-03 17:57:35.806353,ct,0.557615,correct comission,f3
2024-11-03 17:57:36.503800,click,,,f2
2024-11-03 17:57:36.606853,ct,0.697447,correct comission,f2
2024-11-03 17:57:37.359241,click,,,f2
2024-11-03 17:57:37.420966,ct,0.752388,correct comission,f2
2024-11-03 17:57:38.153463,click,,,f2
2024-11-03 17:57:38.233474,ct,0.732497,correct comission,f2
2024-11-03 17:57:38.961038,click,,,f2
2024-11-03 17:57:39.034731,ct,0.727564,correct comission,f2
2024-11-03 17:57:39.696941,click,,,f2
2024-11-03 17:57:39.842112,ct,0.66221,correct comission,f2
2024-11-03 17:57:40.551951,click,,,f2
2024-11-03 17:57:40.640733,ct,0.709839,correct comission,f2
2024-11-03 17:57:41.478814,click,,,f4
2024-11-03 17:57:41.455388,mt,0.838081,comission error,f4
2024-11-03 17:57:42.037813,click,,,f2
2024-11-03 17:57:42.253442,ct,0.582425,correct comission,f2
2024-11-03 17:57:42.951404,click,,,f2
2024-11-03 17:57:43.054384,ct,0.697962,correct comission,f2
2024-11-03 17:57:43.682630,click,,,f2
2024-11-03 17:57:43.859822,ct,0.628246,correct comission,f2
2024-11-03 17:57:44.643305,click,,,f2
2024-11-03 17:57:44.657664,ct,0.783483,correct comission,f2
2024-11-03 17:57:45.351310,click,,,f2
2024-11-03 17:57:45.454273,ct,0.693646,correct comission,f2
2024-11-03 17:57:46.119860,click,,,f2
2024-11-03 17:57:46.258904,ct,0.665587,correct comission,f2
2024-11-03 17:57:46.848275,click,,,f2
2024-11-03 17:57:47.058968,ct,0.589371,correct comission,f2
2024-11-03 17:57:47.797358,click,,,f4
2024-11-03 17:57:47.859103,mt,0.73839,comission error,f4
2024-11-03 17:57:48.660640,ct,,omission error,f6
2024-11-03 17:57:49.313176,click,,,f2
2024-11-03 17:57:49.470154,ct,0.652536,correct comission,f2
2024-11-03 17:57:49.923701,click,,,f3
2024-11-03 17:57:50.278197,ct,0.453547,correct comission,f3
2024-11-03 17:57:50.969326,click,,,f2
2024-11-03 17:57:51.090439,ct,0.691129,correct comission,f2
2024-11-03 17:57:51.893934,click,,,f2
2024-11-03 17:57:51.895006,ct,0.803495,correct comission,f2
2024-11-03 17:57:52.585111,click,,,f2
2024-11-03 17:57:52.697994,ct,0.690105,correct comission,f2
2024-11-03 17:57:53.362644,click,,,f2
2024-11-03 17:57:53.507912,ct,0.66465,correct comission,f2
2024-11-03 17:57:54.185952,click,,,f4
2024-11-03 17:57:54.312463,mt,0.67804,comission error,f4
2024-11-03 17:57:55.137164,ct,,omission error,f6
2024-11-03 17:57:55.675326,click,,,f3
2024-11-03 17:57:55.934836,ct,0.538162,correct comission,f3
2024-11-03 17:57:56.390862,click,,,f3
2024-11-03 17:57:56.746452,ct,0.456026,correct comission,f3
2024-11-03 17:57:57.187306,click,,,f3
2024-11-03 17:57:57.558283,ct,0.440854,correct comission,f3
2024-11-03 17:57:58.306733,click,,,f2
2024-11-03 17:57:58.364342,ct,0.74845,correct comission,f2
2024-11-03 17:57:59.345830,click,,,f2
2024-11-03 17:57:59.175464,ct,0.981488,correct comission,f2
2024-11-03 17:58:00.274058,click,,,f2
2024-11-03 17:57:59.987266,ct,1.098594,correct comission,f2
2024-11-03 17:58:00.786581,ct,,omission error,f6
2024-11-03 17:58:01.334432,click,,,f3
2024-11-03 17:58:01.589355,ct,0.547851,correct comission,f3
2024-11-03 17:58:02.090332,click,,,f4
2024-11-03 17:58:02.403266,mt,0.500977,comission error,f4
2024-11-03 17:58:03.208327,ct,,omission error,f6
2024-11-03 17:58:03.747079,click,,,f3
2024-11-03 17:58:04.016017,ct,0.538752,correct comission,f3
2024-11-03 17:58:04.446709,click,,,f3
2024-11-03 17:58:04.821115,ct,0.430692,correct comission,f3
2024-11-03 17:58:05.740093,click,,,f2
2024-11-03 17:58:05.619925,ct,0.918978,correct comission,f2
2024-11-03 17:58:06.308681,click,,,f2
2024-11-03 17:58:06.424718,ct,0.688756,correct comission,f2
2024-11-03 17:58:07.112914,click,,,f2
2024-11-03 17:58:07.225418,ct,0.688196,correct comission,f2
2024-11-03 17:58:07.847405,click,,,f2
2024-11-03 17:58:08.021319,ct,0.621987,correct comission,f2
2024-11-03 17:58:08.535108,click,,,f3
2024-11-03 17:58:08.821895,ct,0.513789,correct comission,f3
2024-11-03 17:58:09.421830,click,,,f4
2024-11-03 17:58:09.624770,mt,0.599935,comission error,f4
2024-11-03 17:58:10.429227,ct,,omission error,f6
2024-11-03 17:58:10.963976,click,,,f3
2024-11-03 17:58:11.233992,ct,0.534749,correct comission,f3
2024-11-03 17:58:11.931772,click,,,f2
2024-11-03 17:58:12.031935,ct,0.69778,correct comission,f2
2024-11-03 17:58:12.582141,click,,,f3
2024-11-03 17:58:12.830685,ct,0.550206,correct comission,f3
2024-11-03 17:58:13.350621,click,,,f3
2024-11-03 17:58:13.638310,ct,0.519936,correct comission,f3
2024-11-03 17:58:14.380612,click,,,f2
2024-11-03 17:58:14.440360,ct,0.742302,correct comission,f2
2024-11-03 17:58:15.077186,click,,,f2
2024-11-03 17:58:15.243135,ct,0.636826,correct comission,f2
2024-11-03 17:58:15.767933,click,,,f3
2024-11-03 17:58:16.051298,ct,0.524798,correct comission,f3
2024-11-03 17:58:16.695958,click,,,f2
2024-11-03 17:58:16.848913,ct,0.64466,correct comission,f2
2024-11-03 17:58:17.484669,click,,,f2
2024-11-03 17:58:17.652918,ct,0.635756,correct comission,f2
2024-11-03 17:58:18.277321,click,,,f4
2024-11-03 17:58:18.452815,mt,0.624403,comission error,f4
2024-11-03 17:58:19.258934,ct,,omission error,f6
2024-11-03 17:58:19.854661,click,,,f2
2024-11-03 17:58:20.061171,ct,0.595727,correct comission,f2
2024-11-03 17:58:20.495331,click,,,f3
2024-11-03 17:58:20.860115,ct,0.43416,correct comission,f3
2024-11-03 17:58:21.208363,click,,,f3
2024-11-03 17:58:21.662658,ct,0.348248,correct comission,f3
2024-11-03 17:58:22.615377,click,,,f2
2024-11-03 17:58:22.464774,ct,0.952719,correct comission,f2
2024-11-03 17:58:23.237274,click,,,f2
2024-11-03 17:58:23.266754,ct,0.7725,correct comission,f2
2024-11-03 17:58:23.755967,click,,,f3
2024-11-03 17:58:24.066665,ct,0.489213,correct comission,f3
2024-11-03 17:58:24.559862,click,,,f3
2024-11-03 17:58:24.867735,ct,0.493197,correct comission,f3
2024-11-03 17:58:25.420968,click,,,f3
2024-11-03 17:58:25.670581,ct,0.553233,correct comission,f3
2024-11-03 17:58:26.008893,click,,,f3
2024-11-03 17:58:26.479513,ct,0.338312,correct comission,f3
2024-11-03 17:58:27.215727,click,,,f2
2024-11-03 17:58:27.294163,ct,0.736214,correct comission,f2
2024-11-03 17:58:28.012258,click,,,f2
2024-11-03 17:58:28.101475,ct,0.718095,correct comission,f2
2024-11-03 17:58:28.719527,click,,,f2
2024-11-03 17:58:28.907759,ct,0.618052,correct comission,f2
2024-11-03 17:58:29.551325,click,,,f2
2024-11-03 17:58:29.719977,ct,0.643566,correct comission,f2
2024-11-03 17:58:30.207837,click,,,f4
2024-11-03 17:58:30.524961,mt,0.48786,comission error,f4
2024-11-03 17:58:31.094773,click,,,f2
2024-11-03 17:58:31.334520,ct,0.569812,correct comission,f2
2024-11-03 17:58:32.382716,click,,,f2
2024-11-03 17:58:32.136188,ct,1.048196,correct comission,f2
2024-11-03 17:58:33.034650,click,,,f2
2024-11-03 17:58:32.945904,ct,0.898462,correct comission,f2
2024-11-03 17:58:33.675638,click,,,f4
2024-11-03 17:58:33.754995,mt,0.729734,comission error,f4
2024-11-03 17:58:34.563349,ct,,omission error,f6
2024-11-03 17:58:35.084957,click,,,f3
2024-11-03 17:58:35.368331,ct,0.521608,correct comission,f3
2024-11-03 17:58:35.720171,click,,,f3
2024-11-03 17:58:36.170695,ct,0.35184,correct comission,f3
2024-11-03 17:58:36.943129,click,,,f2
2024-11-03 17:58:36.983800,ct,0.772434,correct comission,f2
2024-11-03 17:58:37.917645,click,,,f2
2024-11-03 17:58:37.787195,ct,0.933845,correct comission,f2
2024-11-03 17:58:38.489758,click,,,f2
2024-11-03 17:58:38.590223,ct,0.702563,correct comission,f2
2024-11-03 17:58:39.166627,click,,,f2
2024-11-03 17:58:39.392941,ct,0.576404,correct comission,f2
2024-11-03 17:58:39.901071,click,,,f3
2024-11-03 17:58:40.200092,ct,0.50813,correct comission,f3
2024-11-03 17:58:40.879467,click,,,f2
2024-11-03 17:58:41.010503,ct,0.679375,correct comission,f2
2024-11-03 17:58:41.745041,click,,,f4
2024-11-03 17:58:41.816853,mt,0.734538,comission error,f4
2024-11-03 17:58:42.376789,click,,,f3
2024-11-03 17:58:42.617274,ct,0.559936,correct comission,f3
2024-11-03 17:58:43.690446,click,,,f2
2024-11-03 17:58:43.420869,ct,1.073172,correct comission,f2
2024-11-03 17:58:44.301893,click,,,f2
2024-11-03 17:58:44.226320,ct,0.881024,correct comission,f2
2024-11-03 17:58:44.841433,click,,,f2
2024-11-03 17:58:45.034088,ct,0.615113,correct comission,f2
2024-11-03 17:58:45.689458,click,,,f2
2024-11-03 17:58:45.836310,ct,0.65537,correct comission,f2
2024-11-03 17:58:46.305494,click,,,f3
2024-11-03 17:58:46.640628,ct,0.469184,correct comission,f3
2024-11-03 17:58:47.387279,click,,,f2
2024-11-03 17:58:47.448743,ct,0.746651,correct comission,f2
2024-11-03 17:58:48.301944,click,,,f2
2024-11-03 17:58:48.258148,ct,0.853201,correct comission,f2
2024-11-03 17:58:48.971770,click,,,f2
2024-11-03 17:58:49.055161,ct,0.713622,correct comission,f2
2024-11-03 17:58:49.709578,click,,,f2
2024-11-03 17:58:50.113269,ct,0.654417,correct comission,f2
2024-11-03 17:58:50.847740,click,,,f2
2024-11-03 17:58:50.918701,ct,0.734471,correct comission,f2
2024-11-03 17:58:51.471281,click,,,f3
2024-11-03 17:58:51.722619,ct,0.55258,correct comission,f3
2024-11-03 17:58:52.303113,click,,,f2
2024-11-03 17:58:52.530825,ct,0.580494,correct comission,f2
2024-11-03 17:58:53.004723,click,,,f3
2024-11-03 17:58:53.350676,ct,0.473898,correct comission,f3
2024-11-03 17:58:54.093567,click,,,f2
2024-11-03 17:58:54.154406,ct,0.742891,correct comission,f2
2024-11-03 17:58:54.908829,click,,,f2
2024-11-03 17:58:54.969552,ct,0.754423,correct comission,f2
2024-11-03 17:59:12.976488,click,,,f7
