time,tag,tr,flag,tell
2024-11-03 15:59:23.351740,click,,,f4
2024-11-03 15:59:23.437403,mt,0.718931,comission error,f4
2024-11-03 15:59:24.238031,ct,,omission error,f6
2024-11-03 15:59:24.972708,click,,,f2
2024-11-03 15:59:25.046407,ct,0.734677,correct comission,f2
2024-11-03 15:59:25.751592,click,,,f2
2024-11-03 15:59:25.854754,ct,0.705185,correct comission,f2
2024-11-03 15:59:26.514658,click,,,f2
2024-11-03 15:59:26.659979,ct,0.659904,correct comission,f2
2024-11-03 15:59:27.364729,click,,,f2
2024-11-03 15:59:27.456759,ct,0.70475,correct comission,f2
2024-11-03 15:59:28.162530,click,,,f2
2024-11-03 15:59:28.253962,ct,0.705771,correct comission,f2
2024-11-03 15:59:28.974784,click,,,f2
2024-11-03 15:59:29.051340,ct,0.720822,correct comission,f2
2024-11-03 15:59:29.717658,click,,,f2
2024-11-03 15:59:29.855040,ct,0.666318,correct comission,f2
2024-11-03 15:59:30.499907,click,,,f2
2024-11-03 15:59:30.672615,ct,0.644867,correct comission,f2
2024-11-03 15:59:31.470677,ct,,omission error,f6
2024-11-03 15:59:32.227966,click,,,f2
2024-11-03 15:59:32.269885,ct,0.757289,correct comission,f2
2024-11-03 15:59:33.024547,click,,,f2
2024-11-03 15:59:33.071886,ct,0.754662,correct comission,f2
2024-11-03 15:59:33.862292,click,,,f2
2024-11-03 15:59:33.879071,ct,0.790406,correct comission,f2
2024-11-03 15:59:34.607349,click,,,f2
2024-11-03 15:59:34.678795,ct,0.728278,correct comission,f2
2024-11-03 15:59:35.793619,click,,,f2
2024-11-03 15:59:35.484129,ct,1.114824,correct comission,f2
2024-11-03 15:59:36.334866,click,,,f2
2024-11-03 15:59:36.290371,ct,0.850737,correct comission,f2
2024-11-03 15:59:37.103683,click,,,f4
2024-11-03 15:59:37.091741,mt,0.813312,comission error,f4
2024-11-03 15:59:37.889244,click,,,f2
2024-11-03 15:59:37.898727,ct,0.797503,correct comission,f2
2024-11-03 15:59:38.704880,ct,,omission error,f6
2024-11-03 15:59:39.504825,ct,,omission error,f6
2024-11-03 15:59:40.158910,click,,,f2
2024-11-03 15:59:40.303721,ct,0.654085,correct comission,f2
2024-11-03 15:59:41.025545,click,,,f2
2024-11-03 15:59:41.111120,ct,0.721824,correct comission,f2
2024-11-03 15:59:41.968389,click,,,f4
2024-11-03 15:59:41.914196,mt,0.857269,comission error,f4
2024-11-03 15:59:42.716997,ct,,omission error,f6
2024-11-03 15:59:43.359510,click,,,f2
2024-11-03 15:59:43.516323,ct,0.642513,correct comission,f2
2024-11-03 15:59:44.336100,click,,,f2
2024-11-03 15:59:44.312162,ct,0.819777,correct comission,f2
2024-11-03 15:59:45.168397,click,,,f2
2024-11-03 15:59:45.113913,ct,0.856235,correct comission,f2
2024-11-03 15:59:45.878488,click,,,f2
2024-11-03 15:59:45.918112,ct,0.764575,correct comission,f2
2024-11-03 15:59:46.772633,click,,,f2
2024-11-03 15:59:46.717851,ct,0.854521,correct comission,f2
2024-11-03 15:59:47.543352,click,,,f4
2024-11-03 15:59:47.530683,mt,0.825501,comission error,f4
2024-11-03 15:59:48.336814,ct,,omission error,f6
2024-11-03 15:59:48.993385,click,,,f2
2024-11-03 15:59:49.138932,ct,0.656571,correct comission,f2
2024-11-03 15:59:50.257448,click,,,f2
2024-11-03 15:59:49.950328,ct,1.118516,correct comission,f2
2024-11-03 15:59:50.794093,click,,,f2
2024-11-03 15:59:50.750492,ct,0.843765,correct comission,f2
2024-11-03 15:59:51.607776,click,,,f2
2024-11-03 15:59:51.563912,ct,0.857284,correct comission,f2
2024-11-03 15:59:52.314508,click,,,f2
2024-11-03 15:59:52.363834,ct,0.750596,correct comission,f2
2024-11-03 15:59:53.238018,click,,,f2
2024-11-03 15:59:53.182299,ct,0.874184,correct comission,f2
2024-11-03 15:59:54.165104,click,,,f2
2024-11-03 15:59:53.984566,ct,0.982805,correct comission,f2
2024-11-03 15:59:55.009831,click,,,f2
2024-11-03 15:59:54.788284,ct,1.025265,correct comission,f2
2024-11-03 15:59:55.560898,click,,,f2
2024-11-03 15:59:55.588186,ct,0.772614,correct comission,f2
2024-11-03 15:59:56.404063,click,,,f2
2024-11-03 15:59:56.389490,ct,0.815877,correct comission,f2
2024-11-03 15:59:57.122839,click,,,f2
2024-11-03 15:59:57.191402,ct,0.733349,correct comission,f2
2024-11-03 15:59:57.909568,click,,,f2
2024-11-03 15:59:57.990709,ct,0.718166,correct comission,f2
2024-11-03 15:59:58.823651,click,,,f4
2024-11-03 15:59:58.790329,mt,0.832942,comission error,f4
2024-11-03 15:59:59.576704,click,,,f2
2024-11-03 15:59:59.596437,ct,0.786375,correct comission,f2
2024-11-03 16:00:00.406119,click,,,f2
2024-11-03 16:00:00.393935,ct,0.809682,correct comission,f2
2024-11-03 16:00:01.446771,click,,,f2
2024-11-03 16:00:01.191647,ct,1.052836,correct comission,f2
2024-11-03 16:00:02.292020,click,,,f2
2024-11-03 16:00:01.994450,ct,1.100373,correct comission,f2
2024-11-03 16:00:02.947064,click,,,f2
2024-11-03 16:00:02.796202,ct,0.952614,correct comission,f2
2024-11-03 16:00:03.826321,click,,,f2
2024-11-03 16:00:03.602598,ct,1.030119,correct comission,f2
2024-11-03 16:00:04.488803,click,,,f4
2024-11-03 16:00:04.403147,mt,0.886205,comission error,f4
2024-11-03 16:00:05.204625,ct,,omission error,f6
2024-11-03 16:00:05.766202,click,,,f2
2024-11-03 16:00:06.011371,ct,0.561577,correct comission,f2
2024-11-03 16:00:06.680099,click,,,f2
2024-11-03 16:00:06.813956,ct,0.668728,correct comission,f2
2024-11-03 16:00:07.484228,click,,,f2
2024-11-03 16:00:07.617433,ct,0.670272,correct comission,f2
2024-11-03 16:00:08.360336,click,,,f2
2024-11-03 16:00:08.421242,ct,0.742903,correct comission,f2
2024-11-03 16:00:09.159771,click,,,f2
2024-11-03 16:00:09.218991,ct,0.738529,correct comission,f2
2024-11-03 16:00:10.051477,click,,,f2
2024-11-03 16:00:10.018312,ct,0.832486,correct comission,f2
2024-11-03 16:00:10.893400,click,,,f2
2024-11-03 16:00:10.816625,ct,0.875088,correct comission,f2
2024-11-03 16:00:11.619541,ct,,omission error,f6
2024-11-03 16:00:12.228675,click,,,f2
2024-11-03 16:00:12.416352,ct,0.609134,correct comission,f2
2024-11-03 16:00:13.082026,click,,,f4
2024-11-03 16:00:13.226808,mt,0.665674,comission error,f4
2024-11-03 16:00:13.883436,click,,,f2
2024-11-03 16:00:14.028700,ct,0.656628,correct comission,f2
2024-11-03 16:00:14.954654,click,,,f2
2024-11-03 16:00:14.831840,ct,0.925954,correct comission,f2
2024-11-03 16:00:15.787767,click,,,f2
2024-11-03 16:00:15.635693,ct,0.955927,correct comission,f2
2024-11-03 16:00:16.668245,click,,,f2
2024-11-03 16:00:16.433533,ct,1.032552,correct comission,f2
2024-11-03 16:00:17.543753,click,,,f2
2024-11-03 16:00:17.232909,ct,1.11022,correct comission,f2
2024-11-03 16:00:18.280965,click,,,f2
2024-11-03 16:00:18.038749,ct,1.048056,correct comission,f2
2024-11-03 16:00:18.997390,click,,,f2
2024-11-03 16:00:18.835752,ct,0.958641,correct comission,f2
2024-11-03 16:00:19.816791,click,,,f2
2024-11-03 16:00:19.632330,ct,0.981039,correct comission,f2
2024-11-03 16:00:20.509225,click,,,f2
2024-11-03 16:00:20.433243,ct,0.876895,correct comission,f2
2024-11-03 16:00:21.288803,click,,,f4
2024-11-03 16:00:21.245689,mt,0.85556,comission error,f4
2024-11-03 16:00:22.053819,ct,,omission error,f6
2024-11-03 16:00:22.581546,click,,,f3
2024-11-03 16:00:22.851968,ct,0.527727,correct comission,f3
2024-11-03 16:00:23.467248,click,,,f2
2024-11-03 16:00:23.656525,ct,0.61528,correct comission,f2
2024-11-03 16:00:24.239768,click,,,f2
2024-11-03 16:00:24.465039,ct,0.583243,correct comission,f2
2024-11-03 16:00:25.168021,click,,,f2
2024-11-03 16:00:25.271951,ct,0.702982,correct comission,f2
2024-11-03 16:00:26.126615,click,,,f2
2024-11-03 16:00:26.072667,ct,0.854664,correct comission,f2
2024-11-03 16:00:26.839074,click,,,f2
2024-11-03 16:00:26.878591,ct,0.766407,correct comission,f2
2024-11-03 16:00:27.659644,click,,,f2
2024-11-03 16:00:27.682826,ct,0.781053,correct comission,f2
2024-11-03 16:00:28.528340,click,,,f2
2024-11-03 16:00:28.480735,ct,0.845514,correct comission,f2
2024-11-03 16:00:29.254605,click,,,f2
2024-11-03 16:00:29.279149,ct,0.77387,correct comission,f2
2024-11-03 16:00:30.093881,click,,,f2
2024-11-03 16:00:30.079634,ct,0.814732,correct comission,f2
2024-11-03 16:00:31.034531,click,,,f2
2024-11-03 16:00:30.880933,ct,0.954897,correct comission,f2
2024-11-03 16:00:31.880200,click,,,f2
2024-11-03 16:00:31.678554,ct,0.999267,correct comission,f2
2024-11-03 16:00:32.505846,click,,,f2
2024-11-03 16:00:32.483059,ct,0.827292,correct comission,f2
2024-11-03 16:00:33.338729,click,,,f4
2024-11-03 16:00:33.284283,mt,0.85567,comission error,f4
2024-11-03 16:00:34.044160,click,,,f2
2024-11-03 16:00:34.082606,ct,0.759877,correct comission,f2
2024-11-03 16:00:34.857300,click,,,f2
2024-11-03 16:00:34.889040,ct,0.774694,correct comission,f2
2024-11-03 16:00:35.727948,click,,,f2
2024-11-03 16:00:35.691084,ct,0.838908,correct comission,f2
2024-11-03 16:00:36.649175,click,,,f2
2024-11-03 16:00:36.489285,ct,0.958091,correct comission,f2
2024-11-03 16:00:37.463613,click,,,f2
2024-11-03 16:00:37.302087,ct,0.974328,correct comission,f2
2024-11-03 16:00:38.194007,click,,,f2
2024-11-03 16:00:38.108660,ct,0.89192,correct comission,f2
2024-11-03 16:00:39.008425,click,,,f4
2024-11-03 16:00:38.909505,mt,0.899765,comission error,f4
2024-11-03 16:00:39.708349,ct,,omission error,f6
2024-11-03 16:00:40.326498,click,,,f2
2024-11-03 16:00:40.513103,ct,0.618149,correct comission,f2
2024-11-03 16:00:41.293641,click,,,f2
2024-11-03 16:00:41.315714,ct,0.780538,correct comission,f2
2024-11-03 16:00:42.065901,click,,,f2
2024-11-03 16:00:42.117365,ct,0.750187,correct comission,f2
2024-11-03 16:00:43.019508,click,,,f4
2024-11-03 16:00:42.920028,mt,0.902143,comission error,f4
2024-11-03 16:00:43.721239,ct,,omission error,f6
2024-11-03 16:00:44.319385,click,,,f2
2024-11-03 16:00:44.519148,ct,0.598146,correct comission,f2
2024-11-03 16:00:45.177325,click,,,f2
2024-11-03 16:00:45.326687,ct,0.658177,correct comission,f2
2024-11-03 16:00:46.337601,click,,,f2
2024-11-03 16:00:46.124545,ct,1.010914,correct comission,f2
2024-11-03 16:00:47.051584,click,,,f2
2024-11-03 16:00:46.934518,ct,0.927039,correct comission,f2
2024-11-03 16:00:47.660478,click,,,f2
2024-11-03 16:00:47.732995,ct,0.72596,correct comission,f2
2024-11-03 16:00:48.451204,click,,,f2
2024-11-03 16:00:48.532724,ct,0.718209,correct comission,f2
2024-11-03 16:00:49.177523,click,,,f2
2024-11-03 16:00:49.342564,ct,0.644799,correct comission,f2
2024-11-03 16:00:49.891864,click,,,f3
2024-11-03 16:00:50.140944,ct,0.5493,correct comission,f3
2024-11-03 16:00:50.668375,click,,,f3
2024-11-03 16:00:50.954267,ct,0.527431,correct comission,f3
2024-11-03 16:00:51.500563,click,,,f3
2024-11-03 16:00:51.751854,ct,0.546296,correct comission,f3
2024-11-03 16:00:52.272973,click,,,f3
2024-11-03 16:00:52.549693,ct,0.521119,correct comission,f3
2024-11-03 16:00:53.033770,click,,,f3
2024-11-03 16:00:53.350493,ct,0.484077,correct comission,f3
2024-11-03 16:00:53.745610,click,,,f3
2024-11-03 16:00:54.154209,ct,0.395117,correct comission,f3
2024-11-03 16:00:54.652822,click,,,f3
2024-11-03 16:00:54.951317,ct,0.498613,correct comission,f3
2024-11-03 16:00:55.474063,click,,,f4
2024-11-03 16:00:55.754398,mt,0.522746,comission error,f4
2024-11-03 16:00:56.252388,click,,,f3
2024-11-03 16:00:56.555400,ct,0.49799,correct comission,f3
2024-11-03 16:00:57.276318,click,,,f2
2024-11-03 16:00:57.355158,ct,0.720918,correct comission,f2
2024-11-03 16:00:58.113627,click,,,f2
2024-11-03 16:00:58.153075,ct,0.758469,correct comission,f2
2024-11-03 16:00:59.024924,click,,resting,f1
2024-11-03 16:00:58.959858,g/,,resting,f1
2024-11-03 16:00:59.758332,g/,,resting,f1
2024-11-03 16:01:00.556527,g/,,resting,f1
2024-11-03 16:01:01.362156,g/,,resting,f1
2024-11-03 16:01:02.163844,g/,,resting,f1
2024-11-03 16:01:02.966764,g/,,resting,f1
2024-11-03 16:01:03.769349,g/,,resting,f1
2024-11-03 16:01:04.575167,g/,,resting,f1
2024-11-03 16:01:05.381175,g/,,resting,f1
2024-11-03 16:01:06.180671,g/,,resting,f1
2024-11-03 16:01:06.987971,g/,,resting,f1
2024-11-03 16:01:07.785913,g/,,resting,f1
2024-11-03 16:01:08.587749,g/,,resting,f1
2024-11-03 16:01:09.388302,g/,,resting,f1
2024-11-03 16:01:10.195392,g/,,resting,f1
2024-11-03 16:01:10.991924,g/,,resting,f1
2024-11-03 16:01:11.798041,g/,,resting,f1
2024-11-03 16:01:12.597707,g/,,resting,f1
2024-11-03 16:01:13.416120,g/,,resting,f1
2024-11-03 16:01:14.215352,g/,,resting,f1
2024-11-03 16:01:15.019779,g/,,resting,f1
2024-11-03 16:01:15.837420,g/,,resting,f1
2024-11-03 16:01:16.636374,g/,,resting,f1
2024-11-03 16:01:17.434739,g/,,resting,f1
2024-11-03 16:01:18.247691,g/,,resting,f1
2024-11-03 16:01:19.044923,g/,,resting,f1
2024-11-03 16:01:19.850646,g/,,resting,f1
2024-11-03 16:01:20.665229,g/,,resting,f1
2024-11-03 16:01:21.465664,g/,,resting,f1
2024-11-03 16:01:22.271847,g/,,resting,f1
2024-11-03 16:01:23.080860,g/,,resting,f1
2024-11-03 16:01:23.886198,g/,,resting,f1
2024-11-03 16:01:24.688705,g/,,resting,f1
2024-11-03 16:01:25.485780,g/,,resting,f1
2024-11-03 16:01:26.285537,g/,,resting,f1
2024-11-03 16:01:27.088637,g/,,resting,f1
2024-11-03 16:01:27.888552,g/,,resting,f1
2024-11-03 16:01:28.690408,g/,,resting,f1
2024-11-03 16:01:29.494320,g/,,resting,f1
2024-11-03 16:01:30.293250,g/,,resting,f1
2024-11-03 16:01:31.091346,g/,,resting,f1
2024-11-03 16:01:31.904573,g/,,resting,f1
2024-11-03 16:01:32.700149,g/,,resting,f1
2024-11-03 16:01:33.509681,g/,,resting,f1
2024-11-03 16:01:34.327962,g/,,resting,f1
2024-11-03 16:01:35.137117,g/,,resting,f1
2024-11-03 16:01:35.938353,g/,,resting,f1
2024-11-03 16:01:36.745777,g/,,resting,f1
2024-11-03 16:01:37.704129,click,,resting,f1
2024-11-03 16:01:37.549572,g/,,resting,f1
2024-11-03 16:01:38.353850,g/,,resting,f1
2024-11-03 16:01:39.162808,g/,,resting,f1
2024-11-03 16:01:39.961234,g/,,resting,f1
2024-11-03 16:01:40.766373,g/,,resting,f1
2024-11-03 16:01:41.574696,g/,,resting,f1
2024-11-03 16:01:42.381222,g/,,resting,f1
2024-11-03 16:01:43.188019,g/,,resting,f1
2024-11-03 16:01:43.990740,g/,,resting,f1
2024-11-03 16:01:44.789782,g/,,resting,f1
2024-11-03 16:01:45.594333,g/,,resting,f1
2024-11-03 16:01:46.394984,g/,,resting,f1
2024-11-03 16:01:47.193297,g/,,resting,f1
2024-11-03 16:01:47.997789,g/,,resting,f1
2024-11-03 16:01:48.800777,g/,,resting,f1
2024-11-03 16:01:49.598203,g/,,resting,f1
2024-11-03 16:01:50.397478,g/,,resting,f1
2024-11-03 16:01:51.200574,g/,,resting,f1
2024-11-03 16:01:52.003384,g/,,resting,f1
2024-11-03 16:01:52.813653,g/,,resting,f1
2024-11-03 16:01:53.610576,g/,,resting,f1
2024-11-03 16:01:54.407191,g/,,resting,f1
2024-11-03 16:01:55.212464,ct,,resting,f11
2024-11-03 16:01:56.297163,click,,,f2
2024-11-03 16:01:56.011170,ct,1.084699,correct comission,f2
2024-11-03 16:01:56.887973,click,,,f2
2024-11-03 16:01:56.813009,ct,0.876803,correct comission,f2
2024-11-03 16:01:57.576204,click,,,f4
2024-11-03 16:01:57.616092,mt,0.763195,comission error,f4
2024-11-03 16:01:58.373344,click,,,f2
2024-11-03 16:01:58.421227,ct,0.757252,correct comission,f2
2024-11-03 16:01:59.205874,click,,,f2
2024-11-03 16:01:59.226490,ct,0.784647,correct comission,f2
2024-11-03 16:02:00.272841,click,,,f2
2024-11-03 16:02:00.028841,ct,1.046351,correct comission,f2
2024-11-03 16:02:00.890965,click,,,f2
2024-11-03 16:02:00.837171,ct,0.862124,correct comission,f2
2024-11-03 16:02:01.653122,click,,,f2
2024-11-03 16:02:01.640756,ct,0.815951,correct comission,f2
2024-11-03 16:02:02.489141,click,,,f2
2024-11-03 16:02:02.445332,ct,0.848385,correct comission,f2
2024-11-03 16:02:03.208066,click,,,f2
2024-11-03 16:02:03.248200,ct,0.762734,correct comission,f2
2024-11-03 16:02:04.264682,click,,,f2
2024-11-03 16:02:04.049456,ct,1.016482,correct comission,f2
2024-11-03 16:02:05.004222,click,,,f2
2024-11-03 16:02:04.854284,ct,0.954766,correct comission,f2
2024-11-03 16:02:05.719345,click,,,f2
2024-11-03 16:02:05.653807,ct,0.865061,correct comission,f2
2024-11-03 16:02:06.350807,click,,,f2
2024-11-03 16:02:06.460452,ct,0.697,correct comission,f2
2024-11-03 16:02:07.275968,click,,,f2
2024-11-03 16:02:07.262578,ct,0.815516,correct comission,f2
2024-11-03 16:02:07.999333,click,,,f2
2024-11-03 16:02:08.063973,ct,0.736755,correct comission,f2
2024-11-03 16:02:08.821462,click,,,f2
2024-11-03 16:02:08.864894,ct,0.757489,correct comission,f2
2024-11-03 16:02:09.834097,click,,,f2
2024-11-03 16:02:09.664531,ct,0.969203,correct comission,f2
2024-11-03 16:02:10.390125,click,,,f4
2024-11-03 16:02:10.462761,mt,0.725594,comission error,f4
2024-11-03 16:02:11.244712,click,,,f2
2024-11-03 16:02:11.264752,ct,0.781951,correct comission,f2
2024-11-03 16:02:12.122111,click,,,f4
2024-11-03 16:02:12.068448,mt,0.857359,comission error,f4
2024-11-03 16:02:13.132086,click,,,f2
2024-11-03 16:02:12.878571,ct,1.063638,correct comission,f2
2024-11-03 16:02:13.883131,click,,,f2
2024-11-03 16:02:13.680481,ct,1.00456,correct comission,f2
2024-11-03 16:02:14.527092,click,,,f2
2024-11-03 16:02:14.490591,ct,0.846611,correct comission,f2
2024-11-03 16:02:15.303520,click,,,f2
2024-11-03 16:02:15.291656,ct,0.812929,correct comission,f2
2024-11-03 16:02:16.268422,click,,,f2
2024-11-03 16:02:16.098477,ct,0.976766,correct comission,f2
2024-11-03 16:02:17.210084,click,,,f2
2024-11-03 16:02:16.902962,ct,1.111607,correct comission,f2
2024-11-03 16:02:17.959076,click,,,f2
2024-11-03 16:02:17.702023,ct,1.056114,correct comission,f2
2024-11-03 16:02:18.734448,click,,,f2
2024-11-03 16:02:18.509066,ct,1.032425,correct comission,f2
2024-11-03 16:02:19.464090,click,,,f2
2024-11-03 16:02:19.312364,ct,0.955024,correct comission,f2
2024-11-03 16:02:20.206166,click,,,f2
2024-11-03 16:02:20.119393,ct,0.893802,correct comission,f2
2024-11-03 16:02:21.057028,click,,,f2
2024-11-03 16:02:20.916925,ct,0.937635,correct comission,f2
2024-11-03 16:02:21.728710,click,,,f2
2024-11-03 16:02:21.716714,ct,0.811785,correct comission,f2
2024-11-03 16:02:22.668733,click,,,f2
2024-11-03 16:02:22.520254,ct,0.952019,correct comission,f2
2024-11-03 16:02:23.343359,click,,,f2
2024-11-03 16:02:23.319649,ct,0.823105,correct comission,f2
2024-11-03 16:02:24.112463,click,,,f2
2024-11-03 16:02:24.117089,ct,0.792814,correct comission,f2
2024-11-03 16:02:24.927990,click,,,f2
2024-11-03 16:02:24.915009,ct,0.810901,correct comission,f2
2024-11-03 16:02:25.719296,ct,,omission error,f6
2024-11-03 16:02:26.368016,click,,,f4
2024-11-03 16:02:26.536984,mt,0.64872,comission error,f4
2024-11-03 16:02:27.134133,click,,,f2
2024-11-03 16:02:27.337336,ct,0.597149,correct comission,f2
2024-11-03 16:02:28.249837,click,,,f2
2024-11-03 16:02:28.153346,ct,0.912501,correct comission,f2
2024-11-03 16:02:29.040362,click,,,f4
2024-11-03 16:02:28.965166,mt,0.887016,comission error,f4
2024-11-03 16:02:29.946997,click,,,f2
2024-11-03 16:02:29.772387,ct,0.981831,correct comission,f2
2024-11-03 16:02:30.580683,ct,,omission error,f6
2024-11-03 16:02:31.130423,click,,,f3
2024-11-03 16:02:31.383051,ct,0.54974,correct comission,f3
2024-11-03 16:02:32.145740,click,,,f2
2024-11-03 16:02:32.185575,ct,0.762689,correct comission,f2
2024-11-03 16:02:33.005685,click,,,f2
2024-11-03 16:02:32.981567,ct,0.82011,correct comission,f2
2024-11-03 16:02:33.838003,click,,,f2
2024-11-03 16:02:33.792379,ct,0.856436,correct comission,f2
2024-11-03 16:02:34.880231,click,,,f2
2024-11-03 16:02:34.596176,ct,1.087852,correct comission,f2
2024-11-03 16:02:35.422282,click,,,f2
2024-11-03 16:02:35.398619,ct,0.826106,correct comission,f2
2024-11-03 16:02:36.202040,click,,,f2
2024-11-03 16:02:36.200377,ct,0.803421,correct comission,f2
2024-11-03 16:02:37.130870,click,,,f2
2024-11-03 16:02:37.002086,ct,0.930493,correct comission,f2
2024-11-03 16:02:37.929812,click,,,f2
2024-11-03 16:02:37.803126,ct,0.927726,correct comission,f2
2024-11-03 16:02:38.752487,click,,,f2
2024-11-03 16:02:38.606965,ct,0.949361,correct comission,f2
2024-11-03 16:02:39.472673,click,,,f2
2024-11-03 16:02:39.407885,ct,0.865708,correct comission,f2
2024-11-03 16:02:40.307749,click,,,f2
2024-11-03 16:02:40.211035,ct,0.899864,correct comission,f2
2024-11-03 16:02:41.248427,click,,,f4
2024-11-03 16:02:41.011493,mt,1.037392,comission error,f4
2024-11-03 16:02:41.817535,ct,,omission error,f6
2024-11-03 16:02:42.353025,click,,,f3
2024-11-03 16:02:42.622290,ct,0.53549,correct comission,f3
2024-11-03 16:02:43.170106,click,,,f3
2024-11-03 16:02:43.434273,ct,0.547816,correct comission,f3
2024-11-03 16:02:44.068503,click,,,f2
2024-11-03 16:02:44.233867,ct,0.63423,correct comission,f2
2024-11-03 16:02:44.939869,click,,,f4
2024-11-03 16:02:45.039172,mt,0.706002,comission error,f4
2024-11-03 16:02:45.853171,click,,,f2
2024-11-03 16:02:45.841289,ct,0.813999,correct comission,f2
2024-11-03 16:02:46.880344,click,,,f2
2024-11-03 16:02:46.638805,ct,1.039055,correct comission,f2
2024-11-03 16:02:47.617537,click,,,f2
2024-11-03 16:02:47.440940,ct,0.978732,correct comission,f2
2024-11-03 16:02:48.283982,click,,,f2
2024-11-03 16:02:48.239572,ct,0.843042,correct comission,f2
2024-11-03 16:02:49.106064,click,,,f2
2024-11-03 16:02:49.041518,ct,0.866492,correct comission,f2
2024-11-03 16:02:49.958251,click,,,f2
2024-11-03 16:02:49.839513,ct,0.916733,correct comission,f2
2024-11-03 16:02:50.789067,click,,,f2
2024-11-03 16:02:50.641429,ct,0.949554,correct comission,f2
2024-11-03 16:02:51.489396,click,,,f2
2024-11-03 16:02:51.445151,ct,0.847967,correct comission,f2
2024-11-03 16:02:52.310397,click,,,f2
2024-11-03 16:02:52.244886,ct,0.865246,correct comission,f2
2024-11-03 16:02:53.228527,click,,,f2
2024-11-03 16:02:53.240331,ct,0.983641,correct comission,f2
2024-11-03 16:02:53.893322,click,,,f2
2024-11-03 16:02:54.048722,ct,0.652991,correct comission,f2
2024-11-03 16:02:54.670808,click,,,f4
2024-11-03 16:02:54.851368,mt,0.622086,comission error,f4
2024-11-03 16:02:55.708674,click,,,f2
2024-11-03 16:02:55.663541,ct,0.857306,correct comission,f2
2024-11-03 16:02:56.613393,click,,,f2
2024-11-03 16:02:56.462917,ct,0.949852,correct comission,f2
2024-11-03 16:02:57.151174,click,,,f2
2024-11-03 16:02:57.268041,ct,0.688257,correct comission,f2
2024-11-03 16:02:58.018987,click,,,f2
2024-11-03 16:02:58.073428,ct,0.750946,correct comission,f2
2024-11-03 16:02:58.912434,click,,,f2
2024-11-03 16:02:58.879649,ct,0.839006,correct comission,f2
2024-11-03 16:02:59.583145,click,,,f2
2024-11-03 16:02:59.686912,ct,0.703496,correct comission,f2
