time,tag,tr,flag,tell
2024-11-03 17:00:56.495986,ct,0.878554,correct comission,f2
2024-11-03 17:00:57.184556,click,,,f2
2024-11-03 17:00:57.300088,ct,0.68857,correct comission,f2
2024-11-03 17:00:57.858808,click,,,f3
2024-11-03 17:00:58.100233,ct,0.55872,correct comission,f3
2024-11-03 17:00:58.669638,click,,,f2
2024-11-03 17:00:58.900934,ct,0.569405,correct comission,f2
2024-11-03 17:00:59.679142,click,,,f2
2024-11-03 17:00:59.702119,ct,0.778208,correct comission,f2
2024-11-03 17:01:00.480437,click,,,f2
2024-11-03 17:01:00.499299,ct,0.778318,correct comission,f2
2024-11-03 17:01:01.262776,click,,,f2
2024-11-03 17:01:01.305349,ct,0.763477,correct comission,f2
2024-11-03 17:01:02.080017,click,,,f2
2024-11-03 17:01:02.110795,ct,0.774668,correct comission,f2
2024-11-03 17:01:02.753848,click,,,f2
2024-11-03 17:01:02.910277,ct,0.643053,correct comission,f2
2024-11-03 17:01:03.585679,click,,,f4
2024-11-03 17:01:03.708875,mt,0.675402,comission error,f4
2024-11-03 17:01:04.334315,click,,,f2
2024-11-03 17:01:04.512920,ct,0.62544,correct comission,f2
2024-11-03 17:01:05.061164,click,,,f3
2024-11-03 17:01:05.313920,ct,0.548244,correct comission,f3
2024-11-03 17:01:05.928969,click,,,f2
2024-11-03 17:01:06.119992,ct,0.615049,correct comission,f2
2024-11-03 17:01:06.868633,click,,,f2
2024-11-03 17:01:06.920204,ct,0.748641,correct comission,f2
2024-11-03 17:01:07.581565,click,,,f2
2024-11-03 17:01:07.726986,ct,0.661361,correct comission,f2
2024-11-03 17:01:08.414538,click,,,f2
2024-11-03 17:01:08.533895,ct,0.687552,correct comission,f2
2024-11-03 17:01:09.430350,click,,,f2
2024-11-03 17:01:09.344540,ct,0.896455,correct comission,f2
2024-11-03 17:01:10.318624,click,,,f2
2024-11-03 17:01:10.147278,ct,0.974084,correct comission,f2
2024-11-03 17:01:10.804527,click,,,f2
2024-11-03 17:01:10.950613,ct,0.657249,correct comission,f2
2024-11-03 17:01:11.771379,ct,,omission error,f6
2024-11-03 17:01:12.403037,click,,,f2
2024-11-03 17:01:12.569780,ct,0.631658,correct comission,f2
2024-11-03 17:01:13.315009,click,,,f2
2024-11-03 17:01:13.380984,ct,0.745229,correct comission,f2
2024-11-03 17:01:14.127631,click,,,f4
2024-11-03 17:01:14.179710,mt,0.746647,comission error,f4
2024-11-03 17:01:14.912975,click,,,f2
2024-11-03 17:01:14.987315,ct,0.733265,correct comission,f2
2024-11-03 17:01:15.696334,click,,,f2
2024-11-03 17:01:15.789647,ct,0.709019,correct comission,f2
2024-11-03 17:01:16.510895,click,,,f2
2024-11-03 17:01:16.589496,ct,0.721248,correct comission,f2
2024-11-03 17:01:17.400584,click,,,f2
2024-11-03 17:01:17.388859,ct,0.811088,correct comission,f2
2024-11-03 17:01:18.135655,click,,,f4
2024-11-03 17:01:18.188098,mt,0.746796,comission error,f4
2024-11-03 17:01:18.988637,ct,,omission error,f6
2024-11-03 17:01:19.424098,click,,,f3
2024-11-03 17:01:19.789744,ct,0.435461,correct comission,f3
2024-11-03 17:01:20.410471,click,,,f2
2024-11-03 17:01:20.597858,ct,0.620727,correct comission,f2
2024-11-03 17:01:21.345870,click,,,f2
2024-11-03 17:01:21.396653,ct,0.748012,correct comission,f2
2024-11-03 17:01:22.113784,click,,,f2
2024-11-03 17:01:22.197213,ct,0.717131,correct comission,f2
2024-11-03 17:01:23.075084,click,,,f2
2024-11-03 17:01:23.010365,ct,0.877871,correct comission,f2
2024-11-03 17:01:23.713745,click,,,f4
2024-11-03 17:01:23.816658,mt,0.70338,comission error,f4
2024-11-03 17:01:24.628957,ct,,omission error,f6
2024-11-03 17:01:25.229367,click,,,f2
2024-11-03 17:01:25.431662,ct,0.60041,correct comission,f2
2024-11-03 17:01:26.043914,click,,,f2
2024-11-03 17:01:26.230165,ct,0.612252,correct comission,f2
2024-11-03 17:01:27.162098,click,,,f2
2024-11-03 17:01:27.045364,ct,0.931933,correct comission,f2
2024-11-03 17:01:27.639160,click,,,f2
2024-11-03 17:01:27.843158,ct,0.593796,correct comission,f2
2024-11-03 17:01:28.386446,click,,,f3
2024-11-03 17:01:28.650606,ct,0.543288,correct comission,f3
2024-11-03 17:01:29.265952,click,,,f2
2024-11-03 17:01:29.455508,ct,0.615346,correct comission,f2
2024-11-03 17:01:30.145863,click,,,f2
2024-11-03 17:01:30.258884,ct,0.690355,correct comission,f2
2024-11-03 17:01:30.888882,click,,,f2
2024-11-03 17:01:31.065126,ct,0.629998,correct comission,f2
2024-11-03 17:01:31.752216,click,,,f2
2024-11-03 17:01:31.865696,ct,0.68709,correct comission,f2
2024-11-03 17:01:32.535491,click,,,f2
2024-11-03 17:01:32.667699,ct,0.669795,correct comission,f2
2024-11-03 17:01:33.361954,click,,,f2
2024-11-03 17:01:33.469692,ct,0.694255,correct comission,f2
2024-11-03 17:01:34.182020,click,,,f2
2024-11-03 17:01:34.277826,ct,0.712328,correct comission,f2
2024-11-03 17:01:34.985402,click,,,f2
2024-11-03 17:01:35.076516,ct,0.707576,correct comission,f2
2024-11-03 17:01:35.719957,click,,,f2
2024-11-03 17:01:35.878964,ct,0.643441,correct comission,f2
2024-11-03 17:01:36.641135,click,,,f4
2024-11-03 17:01:36.681057,mt,0.762171,comission error,f4
2024-11-03 17:01:37.282802,click,,,f2
2024-11-03 17:01:37.487174,ct,0.601745,correct comission,f2
2024-11-03 17:01:38.054290,click,,,f2
2024-11-03 17:01:38.293521,ct,0.567116,correct comission,f2
2024-11-03 17:01:38.971853,click,,,f2
2024-11-03 17:01:39.102573,ct,0.678332,correct comission,f2
2024-11-03 17:01:39.766864,click,,,f2
2024-11-03 17:01:39.904354,ct,0.664291,correct comission,f2
2024-11-03 17:01:40.587940,click,,,f2
2024-11-03 17:01:40.718951,ct,0.683586,correct comission,f2
2024-11-03 17:01:41.436117,click,,,f2
2024-11-03 17:01:41.519240,ct,0.717166,correct comission,f2
2024-11-03 17:01:42.378901,click,,,f2
2024-11-03 17:01:42.334484,ct,0.859661,correct comission,f2
2024-11-03 17:01:43.051050,click,,,f4
2024-11-03 17:01:43.141684,mt,0.716566,comission error,f4
2024-11-03 17:01:43.945843,ct,,omission error,f6
2024-11-03 17:01:44.473994,click,,,f3
2024-11-03 17:01:44.746993,ct,0.528151,correct comission,f3
2024-11-03 17:01:45.478071,click,,,f2
2024-11-03 17:01:45.553498,ct,0.731078,correct comission,f2
2024-11-03 17:01:46.244834,click,,,f2
2024-11-03 17:01:46.355042,ct,0.691336,correct comission,f2
2024-11-03 17:01:47.159345,g/,,resting,f1
2024-11-03 17:01:47.961441,g/,,resting,f1
2024-11-03 17:01:48.764805,g/,,resting,f1
2024-11-03 17:01:49.569358,g/,,resting,f1
2024-11-03 17:01:50.371223,g/,,resting,f1
2024-11-03 17:01:51.178468,g/,,resting,f1
2024-11-03 17:01:51.980825,g/,,resting,f1
2024-11-03 17:01:52.779408,g/,,resting,f1
2024-11-03 17:01:53.582872,g/,,resting,f1
2024-11-03 17:01:54.389626,g/,,resting,f1
2024-11-03 17:01:55.191148,g/,,resting,f1
2024-11-03 17:01:55.990073,g/,,resting,f1
2024-11-03 17:01:56.795100,g/,,resting,f1
2024-11-03 17:01:57.598468,g/,,resting,f1
2024-11-03 17:01:58.397363,g/,,resting,f1
2024-11-03 17:01:59.202033,g/,,resting,f1
2024-11-03 17:02:00.004990,g/,,resting,f1
2024-11-03 17:02:00.808074,g/,,resting,f1
2024-11-03 17:02:01.610989,g/,,resting,f1
2024-11-03 17:02:02.414166,g/,,resting,f1
2024-11-03 17:02:03.215712,g/,,resting,f1
2024-11-03 17:02:04.018874,g/,,resting,f1
2024-11-03 17:02:04.827755,g/,,resting,f1
2024-11-03 17:02:05.630865,g/,,resting,f1
2024-11-03 17:02:06.439547,g/,,resting,f1
2024-11-03 17:02:07.250714,g/,,resting,f1
2024-11-03 17:02:08.057292,g/,,resting,f1
2024-11-03 17:02:08.869257,g/,,resting,f1
2024-11-03 17:02:09.668240,g/,,resting,f1
2024-11-03 17:02:10.475194,g/,,resting,f1
2024-11-03 17:02:11.275363,g/,,resting,f1
2024-11-03 17:02:12.077287,g/,,resting,f1
2024-11-03 17:02:12.883318,g/,,resting,f1
2024-11-03 17:02:13.689166,g/,,resting,f1
2024-11-03 17:02:14.490437,g/,,resting,f1
2024-11-03 17:02:15.292641,g/,,resting,f1
2024-11-03 17:02:16.097130,g/,,resting,f1
2024-11-03 17:02:16.903695,g/,,resting,f1
2024-11-03 17:02:17.711547,g/,,resting,f1
2024-11-03 17:02:18.508849,g/,,resting,f1
2024-11-03 17:02:19.310021,g/,,resting,f1
2024-11-03 17:02:20.115251,g/,,resting,f1
2024-11-03 17:02:20.914958,g/,,resting,f1
2024-11-03 17:02:21.719721,g/,,resting,f1
2024-11-03 17:02:22.532653,g/,,resting,f1
2024-11-03 17:02:23.330737,g/,,resting,f1
2024-11-03 17:02:24.137387,g/,,resting,f1
2024-11-03 17:02:24.961074,g/,,resting,f1
2024-11-03 17:02:25.770663,g/,,resting,f1
2024-11-03 17:02:26.573409,g/,,resting,f1
2024-11-03 17:02:27.387383,g/,,resting,f1
2024-11-03 17:02:28.187170,g/,,resting,f1
2024-11-03 17:02:28.983624,g/,,resting,f1
2024-11-03 17:02:29.789487,g/,,resting,f1
2024-11-03 17:02:30.589812,g/,,resting,f1
2024-11-03 17:02:31.387545,g/,,resting,f1
2024-11-03 17:02:32.198253,g/,,resting,f1
2024-11-03 17:02:32.999405,g/,,resting,f1
2024-11-03 17:02:33.799955,g/,,resting,f1
2024-11-03 17:02:34.598677,g/,,resting,f1
2024-11-03 17:02:35.399301,g/,,resting,f1
2024-11-03 17:02:36.202273,g/,,resting,f1
2024-11-03 17:02:37.006839,g/,,resting,f1
2024-11-03 17:02:37.805983,g/,,resting,f1
2024-11-03 17:02:38.602016,g/,,resting,f1
2024-11-03 17:02:39.416254,g/,,resting,f1
2024-11-03 17:02:40.212958,g/,,resting,f1
2024-11-03 17:02:41.028119,g/,,resting,f1
2024-11-03 17:02:41.827122,g/,,resting,f1
2024-11-03 17:02:42.629683,g/,,resting,f1
2024-11-03 17:02:43.446000,ct,,resting,f11
2024-11-03 17:02:44.254682,ct,,omission error,f111
2024-11-03 17:02:44.958452,click,,,f2
2024-11-03 17:02:45.062832,ct,0.70377,correct comission,f2
2024-11-03 17:02:45.795136,click,,,f2
2024-11-03 17:02:45.866695,ct,0.732304,correct comission,f2
2024-11-03 17:02:46.596466,click,,,f2
2024-11-03 17:02:46.678495,ct,0.729771,correct comission,f2
2024-11-03 17:02:47.459122,click,,,f2
2024-11-03 17:02:47.477940,ct,0.780627,correct comission,f2
2024-11-03 17:02:48.098642,click,,,f2
2024-11-03 17:02:48.282472,ct,0.620702,correct comission,f2
2024-11-03 17:02:48.974064,click,,,f4
2024-11-03 17:02:49.087113,mt,0.691592,comission error,f4
2024-11-03 17:02:49.894695,ct,,omission error,f6
2024-11-03 17:02:50.519303,click,,,f2
2024-11-03 17:02:50.712742,ct,0.624608,correct comission,f2
2024-11-03 17:02:51.359857,click,,,f2
2024-11-03 17:02:51.515241,ct,0.647115,correct comission,f2
2024-11-03 17:02:52.331303,mt,,correct omission,f5
2024-11-03 17:02:53.255082,click,,,f2
2024-11-03 17:02:53.136072,ct,0.923779,correct comission,f2
2024-11-03 17:02:53.945838,ct,,omission error,f6
2024-11-03 17:02:54.733735,click,,,f2
2024-11-03 17:02:54.751027,ct,0.787897,correct comission,f2
2024-11-03 17:02:55.681162,click,,,f2
2024-11-03 17:02:55.558459,ct,0.930135,correct comission,f2
2024-11-03 17:02:56.310170,click,,,f2
2024-11-03 17:02:56.362017,ct,0.751711,correct comission,f2
2024-11-03 17:02:57.038703,click,,,f2
2024-11-03 17:02:57.171862,ct,0.676686,correct comission,f2
2024-11-03 17:02:57.938932,click,,,f2
2024-11-03 17:02:57.983665,ct,0.76707,correct comission,f2
2024-11-03 17:02:58.941709,click,,,f2
2024-11-03 17:02:58.789393,ct,0.958044,correct comission,f2
2024-11-03 17:02:59.439699,click,,,f4
2024-11-03 17:02:59.595984,mt,0.650306,comission error,f4
2024-11-03 17:03:00.405218,ct,,omission error,f6
2024-11-03 17:03:01.022621,click,,,f2
2024-11-03 17:03:01.220953,ct,0.617403,correct comission,f2
2024-11-03 17:03:01.870805,click,,,f2
2024-11-03 17:03:02.026500,ct,0.649852,correct comission,f2
2024-11-03 17:03:02.900300,click,,,f2
2024-11-03 17:03:02.834594,ct,0.8738,correct comission,f2
2024-11-03 17:03:03.614814,click,,,f2
2024-11-03 17:03:03.636336,ct,0.78022,correct comission,f2
2024-11-03 17:03:04.544557,click,,,f2
2024-11-03 17:03:04.437275,ct,0.908221,correct comission,f2
2024-11-03 17:03:05.348082,click,,,f2
2024-11-03 17:03:05.251836,ct,0.910807,correct comission,f2
2024-11-03 17:03:05.988607,click,,,f2
2024-11-03 17:03:06.049570,ct,0.736771,correct comission,f2
2024-11-03 17:03:06.771410,click,,,f2
2024-11-03 17:03:06.855723,ct,0.72184,correct comission,f2
2024-11-03 17:03:07.604927,click,,,f2
2024-11-03 17:03:07.669418,ct,0.749204,correct comission,f2
2024-11-03 17:03:08.471365,ct,,omission error,f6
2024-11-03 17:03:09.353092,click,,,f2
2024-11-03 17:03:09.276790,ct,0.881727,correct comission,f2
2024-11-03 17:03:10.056598,click,,,f2
2024-11-03 17:03:10.086586,ct,0.779808,correct comission,f2
2024-11-03 17:03:10.866602,click,,,f4
2024-11-03 17:03:10.891606,mt,0.780016,comission error,f4
2024-11-03 17:03:11.691497,ct,,omission error,f6
2024-11-03 17:03:12.264995,click,,,f2
2024-11-03 17:03:12.506248,ct,0.573498,correct comission,f2
2024-11-03 17:03:13.272461,click,,,f2
2024-11-03 17:03:13.312564,ct,0.766213,correct comission,f2
2024-11-03 17:03:14.054976,click,,,f2
2024-11-03 17:03:14.117485,ct,0.742412,correct comission,f2
2024-11-03 17:03:14.835043,click,,,f2
2024-11-03 17:03:14.917871,ct,0.717558,correct comission,f2
2024-11-03 17:03:15.761244,click,,,f4
2024-11-03 17:03:15.717922,mt,0.843373,comission error,f4
2024-11-03 17:03:16.516865,ct,,omission error,f6
2024-11-03 17:03:17.173019,click,,,f2
2024-11-03 17:03:17.318970,ct,0.656154,correct comission,f2
2024-11-03 17:03:18.018110,click,,,f2
2024-11-03 17:03:18.118052,ct,0.69914,correct comission,f2
2024-11-03 17:03:18.888542,click,,,f2
2024-11-03 17:03:18.917604,ct,0.77049,correct comission,f2
2024-11-03 17:03:19.770596,click,,,f2
2024-11-03 17:03:19.716223,ct,0.852992,correct comission,f2
2024-11-03 17:03:20.489245,click,,,f2
2024-11-03 17:03:20.516018,ct,0.773022,correct comission,f2
2024-11-03 17:03:21.221684,click,,,f2
2024-11-03 17:03:21.313915,ct,0.705666,correct comission,f2
2024-11-03 17:03:22.119510,click,,,f2
2024-11-03 17:03:22.120058,ct,0.805595,correct comission,f2
2024-11-03 17:03:23.015868,click,,,f2
2024-11-03 17:03:22.919481,ct,0.89581,correct comission,f2
2024-11-03 17:03:23.794619,click,,,f2
2024-11-03 17:03:23.729294,ct,0.875138,correct comission,f2
2024-11-03 17:03:24.548555,click,,,f2
2024-11-03 17:03:24.534920,ct,0.819261,correct comission,f2
2024-11-03 17:03:25.441829,click,,,f2
2024-11-03 17:03:25.334943,ct,0.906909,correct comission,f2
2024-11-03 17:03:26.333625,click,,,f2
2024-11-03 17:03:26.136498,ct,0.998682,correct comission,f2
2024-11-03 17:03:27.068845,click,,,f2
2024-11-03 17:03:26.936682,ct,0.932347,correct comission,f2
2024-11-03 17:03:27.736863,click,,,f4
2024-11-03 17:03:27.737470,mt,0.800181,comission error,f4
2024-11-03 17:03:28.524081,click,,,f2
2024-11-03 17:03:28.546865,ct,0.786611,correct comission,f2
2024-11-03 17:03:29.234697,click,,,f2
2024-11-03 17:03:29.343595,ct,0.687832,correct comission,f2
2024-11-03 17:03:30.028559,click,,,f2
2024-11-03 17:03:30.143529,ct,0.684964,correct comission,f2
2024-11-03 17:03:31.170857,click,,,f2
2024-11-03 17:03:30.948353,ct,1.027328,correct comission,f2
2024-11-03 17:03:31.814991,click,,,f2
2024-11-03 17:03:31.750572,ct,0.866638,correct comission,f2
2024-11-03 17:03:32.469339,click,,,f2
2024-11-03 17:03:32.554169,ct,0.718767,correct comission,f2
2024-11-03 17:03:33.290799,click,,,f2
2024-11-03 17:03:33.352932,ct,0.73663,correct comission,f2
2024-11-03 17:03:34.198352,click,,,f2
2024-11-03 17:03:34.155073,ct,0.84542,correct comission,f2
2024-11-03 17:03:34.965782,click,,,f2
2024-11-03 17:03:34.966361,ct,0.810709,correct comission,f2
2024-11-03 17:03:35.574227,click,,,f4
2024-11-03 17:03:35.778557,mt,0.607866,comission error,f4
2024-11-03 17:03:36.577731,ct,,omission error,f6
2024-11-03 17:03:37.125577,click,,,f3
2024-11-03 17:03:37.387180,ct,0.547846,correct comission,f3
2024-11-03 17:03:38.085247,click,,,f2
2024-11-03 17:03:38.199363,ct,0.698067,correct comission,f2
2024-11-03 17:03:39.045255,click,,,f2
2024-11-03 17:03:38.999212,ct,0.845892,correct comission,f2
2024-11-03 17:03:39.803652,click,,,f2
2024-11-03 17:03:39.804540,ct,0.80444,correct comission,f2
2024-11-03 17:03:40.891920,click,,,f2
2024-11-03 17:03:40.606672,ct,1.08738,correct comission,f2
2024-11-03 17:03:41.404075,click,,,f2
2024-11-03 17:03:41.407748,ct,0.797403,correct comission,f2
2024-11-03 17:03:42.140900,click,,,f2
2024-11-03 17:03:42.214049,ct,0.733152,correct comission,f2
2024-11-03 17:03:43.112903,click,,,f4
2024-11-03 17:03:43.016351,mt,0.898854,comission error,f4
2024-11-03 17:03:43.751995,click,,,f2
2024-11-03 17:03:43.819568,ct,0.735644,correct comission,f2
2024-11-03 17:03:44.621198,ct,,omission error,f6
2024-11-03 17:03:45.323902,click,,,f2
2024-11-03 17:03:45.426773,ct,0.702704,correct comission,f2
2024-11-03 17:03:46.088515,click,,,f2
2024-11-03 17:03:46.233523,ct,0.661742,correct comission,f2
2024-11-03 17:03:47.244404,click,,,f2
2024-11-03 17:03:47.031925,ct,1.010881,correct comission,f2
2024-11-03 17:03:47.910352,click,,,f2
2024-11-03 17:03:47.833597,ct,0.878427,correct comission,f2
2024-11-03 17:03:48.637769,mt,,correct omission,f5
2024-11-03 17:03:49.356139,click,,,f2
2024-11-03 17:03:49.441888,ct,0.71837,correct comission,f2
2024-11-03 17:03:50.029259,click,,,f2
2024-11-03 17:03:50.240495,ct,0.587371,correct comission,f2
2024-11-03 17:03:50.920608,click,,,f2
2024-11-03 17:03:51.043285,ct,0.680113,correct comission,f2
2024-11-03 17:03:51.898966,click,,,f2
2024-11-03 17:03:51.844283,ct,0.855681,correct comission,f2
2024-11-03 17:03:52.632282,click,,,f2
2024-11-03 17:03:52.648217,ct,0.787999,correct comission,f2
2024-11-03 17:03:53.615267,click,,,f2
2024-11-03 17:03:53.466001,ct,0.96705,correct comission,f2
2024-11-03 17:03:54.204509,click,,,f2
2024-11-03 17:03:54.265679,ct,0.738508,correct comission,f2
2024-11-03 17:03:54.955349,click,,,f2
2024-11-03 17:03:55.082868,ct,0.68967,correct comission,f2
2024-11-03 17:03:55.897420,click,,,f2
2024-11-03 17:03:55.898185,ct,0.814552,correct comission,f2
2024-11-03 17:03:56.792095,click,,,f2
2024-11-03 17:03:56.707033,ct,0.89391,correct comission,f2
2024-11-03 17:03:57.646661,click,,,f2
2024-11-03 17:03:57.519903,ct,0.939628,correct comission,f2
2024-11-03 17:03:58.310681,click,,,f2
2024-11-03 17:03:58.327215,ct,0.790778,correct comission,f2
2024-11-03 17:03:59.098926,click,,,f2
2024-11-03 17:03:59.138847,ct,0.771711,correct comission,f2
2024-11-03 17:03:59.884828,click,,,f2
2024-11-03 17:03:59.942225,ct,0.745981,correct comission,f2
2024-11-03 17:04:00.701327,click,,,f4
2024-11-03 17:04:00.757084,mt,0.759102,comission error,f4
2024-11-03 17:04:01.562420,ct,,omission error,f6
2024-11-03 17:04:02.220384,click,,,f2
2024-11-03 17:04:02.376248,ct,0.657964,correct comission,f2
2024-11-03 17:04:03.219270,click,,,f2
2024-11-03 17:04:03.185245,ct,0.843022,correct comission,f2
2024-11-03 17:04:03.915125,click,,,f4
2024-11-03 17:04:03.987829,mt,0.72988,comission error,f4
2024-11-03 17:04:04.797853,ct,,omission error,f6
2024-11-03 17:04:05.483825,click,,,f2
2024-11-03 17:04:05.601446,ct,0.685972,correct comission,f2
2024-11-03 17:04:06.384051,click,,,f2
2024-11-03 17:04:06.405406,ct,0.782605,correct comission,f2
2024-11-03 17:04:07.208879,click,,,f2
2024-11-03 17:04:07.207009,ct,0.803473,correct comission,f2
2024-11-03 17:04:08.025981,ct,,omission error,f6
2024-11-03 17:04:08.865141,click,,,f2
2024-11-03 17:04:08.831779,ct,0.83916,correct comission,f2
2024-11-03 17:04:09.578727,click,,,f2
2024-11-03 17:04:09.640687,ct,0.746948,correct comission,f2
2024-11-03 17:04:10.498054,click,,,f2
2024-11-03 17:04:10.444608,ct,0.857367,correct comission,f2
2024-11-03 17:04:11.232200,click,,,f2
2024-11-03 17:04:11.248672,ct,0.787592,correct comission,f2
2024-11-03 17:04:12.051949,ct,,omission error,f6
2024-11-03 17:04:12.495227,click,,,f3
2024-11-03 17:04:12.860469,ct,0.443278,correct comission,f3
2024-11-03 17:04:13.530138,click,,,f2
2024-11-03 17:04:13.664355,ct,0.669669,correct comission,f2
2024-11-03 17:04:14.591991,click,,,f2
2024-11-03 17:04:14.464048,ct,0.927636,correct comission,f2
2024-11-03 17:04:15.292083,click,,,f2
2024-11-03 17:04:15.268366,ct,0.828035,correct comission,f2
2024-11-03 17:04:16.128278,click,,,f2
2024-11-03 17:04:16.072140,ct,0.859912,correct comission,f2
2024-11-03 17:04:16.871379,click,,,f2
2024-11-03 17:04:16.876053,ct,0.799239,correct comission,f2
2024-11-03 17:04:17.648019,click,,,f2
2024-11-03 17:04:17.673897,ct,0.771966,correct comission,f2
2024-11-03 17:04:18.427136,click,,,f4
2024-11-03 17:04:18.477630,mt,0.753239,comission error,f4
2024-11-03 17:04:19.281551,ct,,omission error,f6
2024-11-03 17:04:19.758210,click,,,f3
2024-11-03 17:04:20.084997,ct,0.476659,correct comission,f3
2024-11-03 17:04:20.673981,click,,,f2
2024-11-03 17:04:20.895851,ct,0.588984,correct comission,f2
2024-11-03 17:04:21.523633,click,,,f2
2024-11-03 17:04:21.699543,ct,0.627782,correct comission,f2
2024-11-03 17:04:22.260495,click,,,f2
2024-11-03 17:04:22.501319,ct,0.560952,correct comission,f2
2024-11-03 17:04:23.277434,click,,,f4
2024-11-03 17:04:23.305037,mt,0.776115,comission error,f4
2024-11-03 17:04:24.118552,ct,,omission error,f6
2024-11-03 17:04:24.765452,click,,,f2
2024-11-03 17:04:24.935632,ct,0.6469,correct comission,f2
2024-11-03 17:04:25.679159,click,,,f2
2024-11-03 17:04:25.738730,ct,0.743527,correct comission,f2
2024-11-03 17:04:26.450350,click,,,f2
2024-11-03 17:04:26.550071,ct,0.71162,correct comission,f2
2024-11-03 17:04:27.295109,click,,,f2
2024-11-03 17:04:27.366898,ct,0.745038,correct comission,f2
2024-11-03 17:04:28.064625,click,,,f2
2024-11-03 17:04:28.165802,ct,0.697727,correct comission,f2
2024-11-03 17:04:28.969752,click,,,f2
2024-11-03 17:04:28.975080,ct,0.80395,correct comission,f2
2024-11-03 17:04:29.692673,click,,,f2
2024-11-03 17:04:29.778138,ct,0.717593,correct comission,f2
2024-11-03 17:04:30.464667,click,,,f2
2024-11-03 17:04:30.584599,ct,0.686529,correct comission,f2
2024-11-03 17:04:31.605744,click,,,f2
2024-11-03 17:04:31.388284,ct,1.021145,correct comission,f2
2024-11-03 17:04:32.241282,click,,,f2
2024-11-03 17:04:32.197768,ct,0.852998,correct comission,f2
2024-11-03 17:04:33.022137,click,,,f2
2024-11-03 17:04:33.022757,ct,0.824369,correct comission,f2
2024-11-03 17:04:33.654840,click,,,f2
2024-11-03 17:04:33.835176,ct,0.632083,correct comission,f2
2024-11-03 17:04:34.659325,click,,,f2
2024-11-03 17:04:34.637269,ct,0.824149,correct comission,f2
2024-11-03 17:04:35.349452,click,,,f4
2024-11-03 17:04:35.440083,mt,0.712183,comission error,f4
2024-11-03 17:04:36.128070,click,,,f2
2024-11-03 17:04:36.256928,ct,0.687987,correct comission,f2
2024-11-03 17:04:36.869877,click,,,f2
2024-11-03 17:04:37.059519,ct,0.612949,correct comission,f2
2024-11-03 17:04:37.773370,click,,,f2
2024-11-03 17:04:37.865949,ct,0.713851,correct comission,f2
2024-11-03 17:04:38.653167,click,,,f2
2024-11-03 17:04:38.674120,ct,0.787218,correct comission,f2
2024-11-03 17:04:39.471208,click,,,f2
2024-11-03 17:04:39.475583,ct,0.797088,correct comission,f2
2024-11-03 17:04:40.445003,click,,,f4
2024-11-03 17:04:40.282745,mt,0.96942,comission error,f4
2024-11-03 17:04:41.080502,ct,,omission error,f6
2024-11-03 17:04:41.537966,click,,,f3
2024-11-03 17:04:41.883979,ct,0.457464,correct comission,f3
2024-11-03 17:04:42.482536,click,,,f2
2024-11-03 17:04:42.693970,ct,0.598557,correct comission,f2
